episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
2194.0,2194.0,2194.0,10000.0,1,1,420000,False,42,105,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-34-57,1618140897,21.159998416900635,2236.817094564438,792,24fef9483094,172.28.0.2,2236.817094564438,0,105,aa3c4_00000,[2194.0],[10000],10383.946,385.21,11486.294,348.241,2.749,420000,420000,57.61666666666667,27.200000000000006,0.0,0.45000000000000007,5e-05,6.680480599403381,-0.023034057332552038,6.7003510892391205,0.36079228,0.0070303870452335104,0.12614694819785655,0.0
2194.0,2194.0,2194.0,10000.0,0,1,424000,False,42,106,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-35-19,1618140919,22.226372241973877,2259.0434668064117,792,24fef9483094,172.28.0.2,2259.0434668064117,0,106,aa3c4_00000,[2194.0],[10000],10421.304,383.829,11493.864,348.012,2.718,424000,424000,57.825,27.2,0.0,0.45000000000000007,5e-05,8.522436425089836,-0.036541256005875766,8.551908060908318,0.3931132,0.015710301740909927,0.14745740895159543,0.0
2194.0,2194.0,2194.0,10000.0,0,1,428000,False,42,107,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-35-40,1618140940,21.37753987312317,2280.421006679535,792,24fef9483094,172.28.0.2,2280.421006679535,0,107,aa3c4_00000,[2194.0],[10000],10544.018,379.362,11505.287,347.666,2.713,428000,428000,57.00666666666667,27.200000000000006,0.0,0.45000000000000007,5e-05,8.720695734024048,-0.03411031063296832,8.751148328185081,0.3250806,0.00812848854548065,0.13362540863454342,0.0
2139.0,2139.0,2139.0,10000.0,1,1,432000,False,43,108,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-36-05,1618140965,24.901914834976196,2305.322921514511,792,24fef9483094,172.28.0.2,2305.322921514511,0,108,aa3c4_00000,[2139.0],[10000],10794.409,370.562,11510.242,347.517,2.708,432000,432000,57.36944444444445,27.200000000000003,0.0,0.45000000000000007,5e-05,6.379881680011749,-0.025271296442952007,6.402522251009941,0.23947427,0.005846183816174744,0.11420855997130275,0.0
2139.0,2139.0,2139.0,10000.0,0,1,436000,False,43,109,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-36-27,1618140987,22.070592403411865,2327.393513917923,792,24fef9483094,172.28.0.2,2327.393513917923,0,109,aa3c4_00000,[2139.0],[10000],10633.667,376.164,11513.002,347.433,2.953,436000,436000,57.70967741935484,27.20000000000001,0.0,0.45000000000000007,5e-05,9.986055582761765,-0.026149644516408443,10.009083777666092,0.34693596,0.006936615536687896,0.13187859766185284,0.0
1816.0,1816.0,1816.0,10000.0,1,1,440000,False,44,110,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-36-48,1618141008,20.15661120414734,2347.5501251220703,792,24fef9483094,172.28.0.2,2347.5501251220703,0,110,aa3c4_00000,[1816.0],[10000],10617.568,376.734,11511.518,347.478,2.956,440000,440000,57.91034482758621,27.200000000000006,0.0,0.45000000000000007,5e-05,17.728314131498337,-0.10528834781143814,17.79773387312889,0.56625545,0.07970856875181198,0.2580074234865606,0.0
1816.0,1816.0,1816.0,10000.0,0,1,444000,False,44,111,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-37-08,1618141028,19.963672161102295,2367.5137972831726,792,24fef9483094,172.28.0.2,2367.5137972831726,0,111,aa3c4_00000,[1816.0],[10000],10507.154,380.693,11505.908,347.647,2.96,444000,444000,57.8448275862069,27.200000000000006,0.0,0.675,5e-05,14.524844497442245,-0.02463381944107823,14.544119596481323,0.5950464,0.007938816168461926,0.20257717790082097,0.0
1816.0,1816.0,1816.0,10000.0,0,1,448000,False,44,112,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-37-31,1618141051,23.072347164154053,2390.5861444473267,792,24fef9483094,172.28.0.2,2390.5861444473267,0,112,aa3c4_00000,[1816.0],[10000],10454.699,382.603,11531.126,346.887,2.96,448000,448000,58.24848484848484,27.2,0.0,0.675,5e-05,10.367052093148232,-0.02269646932836622,10.38582830131054,0.49224728,0.005807676549011376,0.12842218903824687,0.0
1856.0,1856.0,1856.0,10000.0,1,1,452000,False,45,113,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-37-54,1618141074,23.605221271514893,2414.1913657188416,792,24fef9483094,172.28.0.2,2414.1913657188416,0,113,aa3c4_00000,[1856.0],[10000],10536.416,379.636,11548.488,346.366,3.002,452000,452000,57.67878787878788,27.2,0.0,0.675,5e-05,13.642415046691895,-0.02842214607517235,13.665930300951004,0.39508846,0.007269556270330213,0.12459244020283222,0.0
1856.0,1856.0,1856.0,10000.0,0,1,456000,False,45,114,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-38-19,1618141099,24.866340398788452,2439.05770611763,792,24fef9483094,172.28.0.2,2439.05770611763,0,114,aa3c4_00000,[1856.0],[10000],10758.832,371.788,11570.927,345.694,3.044,456000,456000,57.11388888888889,27.200000000000003,0.0,0.675,5e-05,4.775664076209068,-0.02763087977655232,4.799847774207592,0.32694995,0.005106818960484816,0.11034770286642015,0.0
2175.0,2175.0,2175.0,10000.0,1,1,460000,False,46,115,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-38-43,1618141123,23.909303426742554,2462.9670095443726,792,24fef9483094,172.28.0.2,2462.9670095443726,0,115,aa3c4_00000,[2175.0],[10000],10993.824,363.841,11610.906,344.504,3.105,460000,460000,57.89705882352941,27.200000000000003,0.0,0.675,5e-05,7.749856606125832,-0.026193855272140354,7.771425470709801,0.33472058,0.006852112041087821,0.1277596578001976,0.0
2175.0,2175.0,2175.0,10000.0,0,1,464000,False,46,116,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-39-05,1618141145,21.500863075256348,2484.467872619629,792,24fef9483094,172.28.0.2,2484.467872619629,0,116,aa3c4_00000,[2175.0],[10000],10911.794,366.576,11620.53,344.218,3.138,464000,464000,57.81290322580645,27.20000000000001,0.0,0.675,5e-05,6.623832434415817,-0.025426747626625,6.645241856575012,0.3169006,0.005951498773356434,0.11976546351797879,0.0
2175.0,2175.0,2175.0,10000.0,0,1,468000,False,46,117,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-39-28,1618141168,23.80894112586975,2508.2768137454987,792,24fef9483094,172.28.0.2,2508.2768137454987,0,117,aa3c4_00000,[2175.0],[10000],11136.758,359.171,11638.529,343.686,3.181,468000,468000,57.39705882352941,27.200000000000003,0.0,0.675,5e-05,5.329691678285599,-0.02679928476572968,5.352281555533409,0.31070033,0.0062360629890463315,0.1276224465109408,0.0
2220.0,2220.0,2220.0,10000.0,1,1,472000,False,47,118,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-39-51,1618141191,22.930418014526367,2531.207231760025,792,24fef9483094,172.28.0.2,2531.207231760025,0,118,aa3c4_00000,[2220.0],[10000],10920.766,366.275,11657.142,343.137,3.166,472000,472000,58.268750000000004,27.2,0.0,0.675,5e-05,5.987437024712563,-0.02753284462960437,6.008974477648735,0.32493395,0.008882028399966657,0.12799408403225243,0.0
2220.0,2220.0,2220.0,10000.0,0,1,476000,False,47,119,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-40-12,1618141212,20.96884298324585,2552.176074743271,792,24fef9483094,172.28.0.2,2552.176074743271,0,119,aa3c4_00000,[2220.0],[10000],10782.634,370.967,11685.396,342.308,2.935,476000,476000,57.73,27.200000000000006,0.0,0.675,5e-05,9.14888510107994,-0.0335476707550697,9.178176179528236,0.34556085,0.00630602575984085,0.1397353725042194,0.0
1997.0,1997.0,1997.0,10000.0,1,1,480000,False,48,120,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-40-32,1618141232,20.000006198883057,2572.176080942154,792,24fef9483094,172.28.0.2,2572.176080942154,0,120,aa3c4_00000,[1997.0],[10000],10738.333,372.497,11713.99,341.472,2.946,480000,480000,58.26206896551724,27.200000000000006,0.0,0.675,5e-05,10.422021239995956,-0.03380085283424705,10.452055841684341,0.43806082,0.00557968087377958,0.14864266756922007,0.0
1997.0,1997.0,1997.0,10000.0,0,1,484000,False,48,121,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-40-56,1618141256,23.29948925971985,2595.475570201874,792,24fef9483094,172.28.0.2,2595.475570201874,0,121,aa3c4_00000,[1997.0],[10000],11024.646,362.823,11761.384,340.096,2.924,484000,484000,57.918181818181814,27.2,0.0,0.675,5e-05,8.799639329314232,-0.02940769918495789,8.823915183544159,0.6330312,0.007602967736602295,0.15115382242947817,0.0
1997.0,1997.0,1997.0,10000.0,0,1,488000,False,48,122,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-41-17,1618141277,21.342716693878174,2616.818286895752,792,24fef9483094,172.28.0.2,2616.818286895752,0,122,aa3c4_00000,[1997.0],[10000],10856.99,368.426,11756.179,340.247,2.884,488000,488000,57.84516129032257,27.20000000000001,0.0,0.675,5e-05,14.374588042497635,-0.02692141418810934,14.397295355796814,0.58410007,0.006243406307476107,0.1566244310233742,0.0
1994.0,1994.0,1994.0,10000.0,1,1,492000,False,49,123,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-41-39,1618141299,21.576887369155884,2638.395174264908,792,24fef9483094,172.28.0.2,2638.395174264908,0,123,aa3c4_00000,[1994.0],[10000],10669.088,374.915,11741.635,340.668,2.865,492000,492000,57.59677419354839,27.20000000000001,0.0,0.675,5e-05,12.921517848968506,-0.032326010055840015,12.949657768011093,0.6192935,0.006202016920724418,0.16258442169055343,0.0
1994.0,1994.0,1994.0,10000.0,0,1,496000,False,49,124,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-42-01,1618141321,22.327284812927246,2660.722459077835,792,24fef9483094,172.28.0.2,2660.722459077835,0,124,aa3c4_00000,[1994.0],[10000],10399.909,384.619,11756.708,340.231,2.859,496000,496000,58.1,27.20000000000001,0.0,0.675,5e-05,11.1411954164505,-0.03662873530993238,11.173493653535843,0.41736588,0.006415778792870697,0.1460699699819088,0.0
1983.0,1983.0,1983.0,10000.0,1,1,500000,False,50,125,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-42-24,1618141344,22.66385054588318,2683.3863096237183,792,24fef9483094,172.28.0.2,2683.3863096237183,0,125,aa3c4_00000,[1983.0],[10000],10313.844,387.828,11717.848,341.36,2.894,500000,500000,57.306060606060605,27.2,0.0,0.675,5e-05,7.547003954648972,-0.033220090495888144,7.575436174869537,0.39834568,0.007093040883773938,0.13488037372007966,0.0
1983.0,1983.0,1983.0,10000.0,0,1,504000,False,50,126,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-42-44,1618141364,20.619360208511353,2704.0056698322296,792,24fef9483094,172.28.0.2,2704.0056698322296,0,126,aa3c4_00000,[1983.0],[10000],10225.552,391.177,11718.036,341.354,2.883,504000,504000,58.14137931034484,27.200000000000006,0.0,0.675,5e-05,12.604934126138687,-0.03707513306289911,12.63658657670021,0.55968344,0.008033400896238163,0.1738790136296302,0.0
1983.0,1983.0,1983.0,10000.0,0,1,508000,False,50,127,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-43-04,1618141384,19.479187488555908,2723.4848573207855,792,24fef9483094,172.28.0.2,2723.4848573207855,0,127,aa3c4_00000,[1983.0],[10000],9783.478,408.853,11727.234,341.086,2.88,508000,508000,58.08571428571429,27.200000000000006,0.0,0.675,5e-05,12.541591972112656,-0.05603188753593713,12.5778389275074,0.60161763,0.02931090083438903,0.22096532443538308,0.0
1558.0,1558.0,1558.0,10000.0,1,1,512000,False,51,128,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-43-25,1618141405,21.22639226913452,2744.71124958992,792,24fef9483094,172.28.0.2,2744.71124958992,0,128,aa3c4_00000,[1558.0],[10000],9609.592,416.251,11730.566,340.99,2.909,512000,512000,57.68999999999999,27.200000000000006,0.0,1.0125000000000002,5e-05,12.838779121637344,-0.034051791415549815,12.867073774337769,0.6858279,0.005686062853783369,0.19923244416713715,0.0
1558.0,1558.0,1558.0,10000.0,0,1,516000,False,51,129,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-43-46,1618141426,20.841676473617554,2765.5529260635376,792,24fef9483094,172.28.0.2,2765.5529260635376,0,129,aa3c4_00000,[1558.0],[10000],9575.973,417.712,11751.799,340.373,2.894,516000,516000,57.44666666666667,27.200000000000006,0.0,1.0125000000000002,5e-05,10.843031153082848,-0.02698100812267512,10.865360289812088,0.4335736,0.004594467747665476,0.13625382096506655,0.0
1939.0,1939.0,1939.0,10000.0,1,1,520000,False,52,130,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-44-07,1618141447,20.869089603424072,2786.4220156669617,792,24fef9483094,172.28.0.2,2786.4220156669617,0,130,aa3c4_00000,[1939.0],[10000],9668.95,413.695,11745.925,340.544,2.891,520000,520000,57.91,27.200000000000006,0.0,0.5062500000000001,5e-05,9.83223332464695,-0.024927991238655522,9.854125693440437,0.40595764,0.005996665851853322,0.12594447913579643,0.0
1939.0,1939.0,1939.0,10000.0,0,1,524000,False,52,131,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-44-31,1618141471,23.636081218719482,2810.058096885681,792,24fef9483094,172.28.0.2,2810.058096885681,0,131,aa3c4_00000,[1939.0],[10000],9711.603,411.878,11737.119,340.799,2.9,524000,524000,57.95294117647058,27.200000000000003,0.0,0.5062500000000001,5e-05,6.954120948910713,-0.03222632862161845,6.982324376702309,0.26296645,0.007946425197587814,0.11371616926044226,0.0
1939.0,1939.0,1939.0,10000.0,0,1,528000,False,52,132,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-44-52,1618141492,21.43019461631775,2831.488291501999,792,24fef9483094,172.28.0.2,2831.488291501999,0,132,aa3c4_00000,[1939.0],[10000],9725.661,411.283,11731.871,340.952,2.991,528000,528000,57.89333333333334,27.200000000000006,0.0,0.5062500000000001,5e-05,11.726152211427689,-0.054436602571513504,11.766427248716354,0.5373175,0.02797355060465634,0.18628271156921983,0.0
2010.0,2010.0,2010.0,10000.0,1,1,532000,False,53,133,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-45-13,1618141513,20.371328353881836,2851.8596198558807,792,24fef9483094,172.28.0.2,2851.8596198558807,0,133,aa3c4_00000,[2010.0],[10000],9606.582,416.381,11730.574,340.989,2.971,532000,532000,58.20689655172413,27.200000000000006,0.0,0.7593750000000001,5e-05,11.538150608539581,-0.03966276359278709,11.571750223636627,0.6326658,0.007984279000083916,0.15836636489257216,0.0
2010.0,2010.0,2010.0,10000.0,0,1,536000,False,53,134,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-45-33,1618141533,20.763296842575073,2872.622916698456,792,24fef9483094,172.28.0.2,2872.622916698456,0,134,aa3c4_00000,[2010.0],[10000],9448.644,423.341,11732.51,340.933,2.967,536000,536000,57.27666666666667,27.200000000000006,0.0,0.7593750000000001,5e-05,14.968213945627213,-0.03438011364778504,14.996706664562225,0.41918296,0.007752968114800751,0.14429428102448583,0.0
1721.0,1721.0,1721.0,10000.0,1,1,540000,False,54,135,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-45-53,1618141553,19.80841088294983,2892.4313275814056,792,24fef9483094,172.28.0.2,2892.4313275814056,0,135,aa3c4_00000,[1721.0],[10000],9138.087,437.728,11757.869,340.198,2.921,540000,540000,58.20357142857142,27.200000000000006,0.0,0.7593750000000001,5e-05,11.446993470191956,-0.02796275750733912,11.46988108754158,0.41635785,0.006683019048068672,0.1638787891715765,0.0
1721.0,1721.0,1721.0,10000.0,0,1,544000,False,54,136,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-46-13,1618141573,19.496729612350464,2911.928057193756,792,24fef9483094,172.28.0.2,2911.928057193756,0,136,aa3c4_00000,[1721.0],[10000],9002.62,444.315,11781.05,339.528,2.931,544000,544000,58.02142857142856,27.25714285714285,0.0,0.7593750000000001,5e-05,9.995277464389801,-0.03933662467170507,10.028383821249008,0.6872849,0.0082043640431948,0.16931285988539457,0.0
1721.0,1721.0,1721.0,10000.0,0,1,548000,False,54,137,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-46-32,1618141592,19.613552808761597,2931.5416100025177,792,24fef9483094,172.28.0.2,2931.5416100025177,0,137,aa3c4_00000,[1721.0],[10000],9031.051,442.916,11766.044,339.961,3.027,548000,548000,57.37499999999999,27.200000000000006,0.0,0.7593750000000001,5e-05,17.438542276620865,-0.04102523025358096,17.47331964969635,0.5868011,0.008227866390370764,0.2118825730867684,0.0
1285.0,1285.0,1285.0,10000.0,1,1,552000,False,55,138,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-46-52,1618141612,19.67309284210205,2951.2147028446198,792,24fef9483094,172.28.0.2,2951.2147028446198,0,138,aa3c4_00000,[1285.0],[10000],8900.899,449.393,11740.921,340.689,3.013,552000,552000,58.35714285714285,27.200000000000006,0.0,0.7593750000000001,5e-05,12.405836373567581,-0.03120761291938834,12.432030200958252,0.6597483,0.006602844121516682,0.22501675644889474,0.0
1285.0,1285.0,1285.0,10000.0,0,1,556000,False,55,139,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-47-12,1618141632,19.821086168289185,2971.035789012909,792,24fef9483094,172.28.0.2,2971.035789012909,0,139,aa3c4_00000,[1285.0],[10000],8790.638,455.03,11748.804,340.46,2.994,556000,556000,58.86551724137931,27.200000000000006,0.0,0.7593750000000001,5e-05,15.550205558538437,-0.03414005000377074,15.576149940490723,0.47434962,0.010792789966217242,0.21279655722901225,0.0
1263.0,1263.0,1263.0,10000.0,1,1,560000,False,56,140,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-47-31,1618141651,19.10860276222229,2990.144391775131,792,24fef9483094,172.28.0.2,2990.144391775131,0,140,aa3c4_00000,[1263.0],[10000],8622.903,463.881,11740.343,340.706,3.024,560000,560000,57.36666666666667,27.200000000000003,0.0,0.7593750000000001,5e-05,12.733920395374298,-0.03308251063572243,12.761006981134415,0.74181473,0.00789583008736372,0.18551746383309364,0.0
1263.0,1263.0,1263.0,10000.0,0,1,564000,False,56,141,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-47-51,1618141671,20.216999053955078,3010.3613908290863,792,24fef9483094,172.28.0.2,3010.3613908290863,0,141,aa3c4_00000,[1263.0],[10000],8287.554,482.651,11733.688,340.899,3.062,564000,564000,58.33103448275862,27.200000000000006,0.0,0.7593750000000001,5e-05,21.641282588243484,-0.03200656169792637,21.668561398983,0.42773885,0.00622599041525973,0.1817567623220384,0.0
1263.0,1263.0,1263.0,10000.0,0,1,568000,False,56,142,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-48-11,1618141691,19.653442859649658,3030.014833688736,792,24fef9483094,172.28.0.2,3030.014833688736,0,142,aa3c4_00000,[1263.0],[10000],8120.615,492.574,11722.837,341.214,3.017,568000,568000,58.14999999999999,27.25,0.0,0.7593750000000001,5e-05,10.762563467025757,-0.04863589257001877,10.804764926433563,0.48173764,0.008473552501527593,0.3351936135441065,0.0
814.0,814.0,814.0,10000.0,1,1,572000,False,57,143,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-48-30,1618141710,19.47903537750244,3049.4938690662384,792,24fef9483094,172.28.0.2,3049.4938690662384,0,143,aa3c4_00000,[814.0],[10000],7989.127,500.68,11764.905,339.994,3.053,572000,572000,58.339285714285715,27.200000000000006,0.0,0.7593750000000001,5e-05,12.868392556905746,-0.0313466630759649,12.894502848386765,0.47763246,0.006895461949170567,0.2746573551557958,0.0
814.0,814.0,814.0,10000.0,0,1,576000,False,57,144,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-48-50,1618141730,19.38607668876648,3068.879945755005,792,24fef9483094,172.28.0.2,3068.879945755005,0,144,aa3c4_00000,[814.0],[10000],7867.22,508.439,11748.847,340.459,3.046,576000,576000,57.65555555555555,27.200000000000003,0.0,0.7593750000000001,5e-05,7.068734303116798,-0.026960737246554345,7.090033456683159,0.6137178,0.007455695202224888,0.301713059656322,0.0
721.0,721.0,721.0,10000.0,1,1,580000,False,58,145,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-49-10,1618141750,19.770758867263794,3088.6507046222687,792,24fef9483094,172.28.0.2,3088.6507046222687,0,145,aa3c4_00000,[721.0],[10000],7834.315,510.574,11777.677,339.626,3.088,580000,580000,58.02068965517242,27.200000000000006,0.0,0.7593750000000001,5e-05,14.439225494861603,-0.03203866980038583,14.466487765312195,0.59203386,0.006290045290370472,0.22969583934172988,0.0
721.0,721.0,721.0,10000.0,0,1,584000,False,58,146,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-49-29,1618141769,19.73679804801941,3108.387502670288,792,24fef9483094,172.28.0.2,3108.387502670288,0,146,aa3c4_00000,[721.0],[10000],7878.164,507.733,11757.842,340.198,3.081,584000,584000,57.73214285714285,27.200000000000006,0.0,0.7593750000000001,5e-05,8.190497696399689,-0.03394461519201286,8.219005391001701,0.71818304,0.007159675835282542,0.26285728020593524,0.0
721.0,721.0,721.0,10000.0,0,1,588000,False,58,147,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-49-51,1618141791,21.615386724472046,3130.00288939476,792,24fef9483094,172.28.0.2,3130.00288939476,0,147,aa3c4_00000,[721.0],[10000],8056.354,496.502,11779.827,339.564,2.954,588000,588000,58.02580645161291,27.20000000000001,0.0,0.7593750000000001,5e-05,16.568573087453842,-0.019406084436923265,16.583866268396378,0.44802734,0.005415808358520735,0.12068996974267066,0.0
1446.0,1446.0,1446.0,10000.0,1,1,592000,False,59,148,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-50-12,1618141812,21.06568741798401,3151.068576812744,792,24fef9483094,172.28.0.2,3151.068576812744,0,148,aa3c4_00000,[1446.0],[10000],8159.126,490.249,11816.189,338.519,2.952,592000,592000,57.61333333333334,27.200000000000006,0.0,0.7593750000000001,5e-05,7.855911776423454,-0.019815327948890626,7.871981084346771,0.25761008,0.004932816904329229,0.10260193585418165,0.0
1446.0,1446.0,1446.0,10000.0,0,1,596000,False,59,149,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-50-32,1618141832,19.855283975601196,3170.9238607883453,792,24fef9483094,172.28.0.2,3170.9238607883453,0,149,aa3c4_00000,[1446.0],[10000],8192.535,488.249,11786.154,339.381,2.953,596000,596000,57.48571428571429,27.200000000000006,0.0,0.37968750000000007,5e-05,10.647295892238617,-0.02671524786273949,10.670920252799988,0.40843588,0.008140673831803724,0.12935293768532574,0.0
1766.0,1766.0,1766.0,10000.0,1,1,600000,False,60,150,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-50-52,1618141852,19.69182324409485,3190.61568403244,792,24fef9483094,172.28.0.2,3190.61568403244,0,150,aa3c4_00000,[1766.0],[10000],8252.083,484.726,11784.594,339.426,3.123,600000,600000,58.017857142857146,27.200000000000006,0.0,0.37968750000000007,5e-05,12.04993212223053,-0.04353349166922271,12.08879867196083,0.5964898,0.012291241233469918,0.18001072574406862,0.0
1766.0,1766.0,1766.0,10000.0,0,1,604000,False,60,151,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-51-12,1618141872,20.00839900970459,3210.624083042145,792,24fef9483094,172.28.0.2,3210.624083042145,0,151,aa3c4_00000,[1766.0],[10000],8229.847,486.036,11785.478,339.401,3.203,604000,604000,58.11379310344827,27.200000000000006,0.0,0.37968750000000007,5e-05,12.03549113869667,-0.034344572748523206,12.065193891525269,0.72178483,0.012225700629642233,0.18010129779577255,0.0
1766.0,1766.0,1766.0,10000.0,0,1,608000,False,60,152,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-51-31,1618141891,19.261943340301514,3229.8860263824463,792,24fef9483094,172.28.0.2,3229.8860263824463,0,152,aa3c4_00000,[1766.0],[10000],8172.191,489.465,11803.786,338.874,3.175,608000,608000,57.51481481481481,27.200000000000003,0.0,0.37968750000000007,5e-05,12.100143313407898,-0.0648516429355368,12.15028464794159,0.7024766,0.038743153447285295,0.3000280521810055,0.0
1326.0,1326.0,1326.0,10000.0,1,1,612000,False,61,153,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-51-52,1618141912,20.92982792854309,3250.8158543109894,792,24fef9483094,172.28.0.2,3250.8158543109894,0,153,aa3c4_00000,[1326.0],[10000],8343.491,479.416,11777.705,339.625,3.182,612000,612000,58.13,27.200000000000006,0.0,0.56953125,5e-05,13.052707493305206,-0.021877955878153443,13.069760769605637,0.4825812,0.008471224136883393,0.13538432703353465,0.0
1326.0,1326.0,1326.0,10000.0,0,1,616000,False,61,154,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-52-16,1618141936,24.074937105178833,3274.890791416168,792,24fef9483094,172.28.0.2,3274.890791416168,0,154,aa3c4_00000,[1326.0],[10000],8820.32,453.498,11770.099,339.844,3.139,616000,616000,58.08571428571429,27.200000000000003,0.0,0.56953125,5e-05,9.942297667264938,-0.02475786753348075,9.962924599647522,0.25202242,0.007253039875649847,0.10361741064116359,0.0
2182.0,2182.0,2182.0,10000.0,1,1,620000,False,62,155,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-52-41,1618141961,24.67825961112976,3299.569051027298,792,24fef9483094,172.28.0.2,3299.569051027298,0,155,aa3c4_00000,[2182.0],[10000],9339.19,428.303,11742.318,340.648,3.091,620000,620000,57.542857142857144,27.200000000000003,0.0,0.56953125,5e-05,6.783391311764717,-0.028519381638034247,6.806888565421104,0.30135226,0.008817873560474254,0.10915985214523971,0.0
2182.0,2182.0,2182.0,10000.0,0,1,624000,False,62,156,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-53-01,1618141981,20.519561767578125,3320.088612794876,792,24fef9483094,172.28.0.2,3320.088612794876,0,156,aa3c4_00000,[2182.0],[10000],9423.755,424.459,11735.582,340.844,3.129,624000,624000,58.1448275862069,27.200000000000006,0.0,0.56953125,5e-05,11.472150593996048,-0.03561728389468044,11.499038949608803,0.39251843,0.015326491906307638,0.13499848148785532,0.0
2182.0,2182.0,2182.0,10000.0,0,1,628000,False,62,157,74f23f8c05a34750be5ca7f2cbbfac0c,2021-04-11_11-53-25,1618142005,23.89192223548889,3343.980535030365,792,24fef9483094,172.28.0.2,3343.980535030365,0,157,aa3c4_00000,[2182.0],[10000],9670.773,413.617,11716.526,341.398,3.148,628000,628000,58.017647058823535,27.22058823529412,0.0,0.56953125,5e-05,5.078813508152962,-0.01667638315120712,5.092052981257439,0.1858384,0.006034503763657995,0.10298108775168657,0.0
